#TYPE System.Collections.DictionaryEntry
"Name","Key","Value"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_99vcq_2_83","https://cloudnativebackup.sharepoint.com/sites/grp_scale_99vcq_2_83","3"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_l3n2r_3_88","https://cloudnativebackup.sharepoint.com/sites/grp_scale_l3n2r_3_88","3"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_sxDgL_3_75","https://cloudnativebackup.sharepoint.com/sites/grp_scale_sxDgL_3_75","2"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_5MpIF_9_85","https://cloudnativebackup.sharepoint.com/sites/grp_scale_5MpIF_9_85","2"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_99vcq_3_58","https://cloudnativebackup.sharepoint.com/sites/grp_scale_99vcq_3_58","4"
"https://cloudnativebackup.sharepoint.com/sites/RootLevelCommSite572","https://cloudnativebackup.sharepoint.com/sites/RootLevelCommSite572","2"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_l3n2r_3_25","https://cloudnativebackup.sharepoint.com/sites/grp_scale_l3n2r_3_25","2"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_99vcq_4_26","https://cloudnativebackup.sharepoint.com/sites/grp_scale_99vcq_4_26","3"
"https://cloudnativebackup.sharepoint.com/sites/RootLevelCommSite523","https://cloudnativebackup.sharepoint.com/sites/RootLevelCommSite523","2"
"https://cloudnativebackup.sharepoint.com/sites/RootLevelTeamClassicSite681","https://cloudnativebackup.sharepoint.com/sites/RootLevelTeamClassicSite681","2"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_l3n2r_8_53","https://cloudnativebackup.sharepoint.com/sites/grp_scale_l3n2r_8_53","3"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_x50ch_3_37","https://cloudnativebackup.sharepoint.com/sites/grp_scale_x50ch_3_37","4"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_ysDXp_4_53","https://cloudnativebackup.sharepoint.com/sites/grp_scale_ysDXp_4_53","2"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_5MpIF_7_103","https://cloudnativebackup.sharepoint.com/sites/grp_scale_5MpIF_7_103","2"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_l3n2r_4_4","https://cloudnativebackup.sharepoint.com/sites/grp_scale_l3n2r_4_4","2"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_sxDgL_7_97","https://cloudnativebackup.sharepoint.com/sites/grp_scale_sxDgL_7_97","2"
"https://cloudnativebackup.sharepoint.com/sites/RootLevelCommSite3174","https://cloudnativebackup.sharepoint.com/sites/RootLevelCommSite3174","2"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_sxDgL_9_25","https://cloudnativebackup.sharepoint.com/sites/grp_scale_sxDgL_9_25","2"
"https://cloudnativebackup.sharepoint.com/sites/RootLevelCommSite3524","https://cloudnativebackup.sharepoint.com/sites/RootLevelCommSite3524","3"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_99vcq_7_51","https://cloudnativebackup.sharepoint.com/sites/grp_scale_99vcq_7_51","3"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_99vcq_3_7","https://cloudnativebackup.sharepoint.com/sites/grp_scale_99vcq_3_7","2"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_sxDgL_8_38","https://cloudnativebackup.sharepoint.com/sites/grp_scale_sxDgL_8_38","2"
"https://cloudnativebackup.sharepoint.com/sites/grp_scale_Z9rLN_1_43","https://cloudnativebackup.sharepoint.com/sites/grp_scale_Z9rLN_1_43","2"
